Dia,num_protocolo,nom_valor,nom_agente
28,35140005274670,0,ALICE
28,68900005274556,0,JUNIOR
28,71300005274759,0,ALICE
28,80820005274432,3,JUNIOR
28,27440005274661,4,RAYANE
28,09150005275141,5,ALICE
28,85670005274949,6,RAYANE
28,33960005275025,7,RAYANE
